ORDERNUMBER,QUANTITYORDERED,PRICE_EACH (After Discount),CUSTOMER_TYPE,GROSS_SALES_VALUE,Date_Of_Sale (mm-dd-yyyy),STATUS,QTR_ID_of_Order,MONTH_ID_Of_Order,YEAR_Of_Order,CUSTOMERNAME,PHONE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,Customer_Company_Size
10369,421,94.22,5,39667,1-20-2005,Shipped,1,1,2005,Collectables For Less Inc.,6175558555,Brickhaven,58339,USA,Nelson,Allen,Small
10369,445,73.08,4,32521,1-20-2005,Shipped,1,1,2005,Collectables For Less Inc.,6175558555,Brickhaven,58339,USA,Nelson,Allen,Medium
10369,440,86.92,3,38245,1-20-2005,Shipped,1,1,2005,Collectables For Less Inc.,6175558555,Brickhaven,58339,USA,Nelson,Allen,Medium
10370,435,65.63,4,28549,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Small
10370,449,100,8,44900,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Large
10370,427,100,1,42700,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Medium
10370,422,100,5,42200,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Medium
10370,422,96.86,7,40875,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Small
10370,427,56.85,9,24275,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Small
10370,429,57.53,6,24680,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Small
10370,420,100,2,42000,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Small
10370,425,100,3,42500,1-20-2005,Shipped,1,1,2005,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,2060,Australia,O'Hara,Anna,Medium
10371,432,100,6,43200,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10371,449,35.71,4,16034,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,425,100,7,42500,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,425,97.27,12,41340,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,420,100,5,42000,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10371,445,100,8,44500,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10371,428,50.32,9,21537,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,426,100,1,42600,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10371,420,66.47,2,27917,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,430,99.55,11,42807,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,448,56.55,10,25334,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10371,434,100,3,43400,1-23-2005,Shipped,1,1,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10372,440,100,4,44000,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10372,434,100,1,43400,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10372,428,100,3,42800,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10372,425,84.71,5,36002,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small
10372,448,100,6,44800,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Large
10372,441,86.89,7,38318,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10372,437,100,8,43700,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10372,424,58.58,9,24838,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small
10372,444,100,2,44400,1-26-2005,Shipped,1,1,2005,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10373,439,100,3,43900,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,428,57.55,4,24631,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,422,86.74,5,36604,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,450,60.49,6,27221,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,438,70.44,7,30853,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,433,57.32,12,24820,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,446,66,11,29436,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,423,100,10,42300,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,439,73,13,32047,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,444,100,14,44400,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,432,84.41,15,36465,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,441,70.33,16,31016,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,434,96.34,2,41812,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,437,100,8,43700,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10373,445,55.62,17,24751,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,425,64.97,9,27612,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10373,429,100,1,42900,1-31-2005,Shipped,1,1,2005,"Oulu Toy Supplies, Inc.",981-443655,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10374,455,100,5,45500,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Medium
10374,438,100,1,43800,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Medium
10374,458,69.27,2,31726,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Small
10374,438,53.3,4,23345,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Small
10374,454,100,6,45400,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Medium
10374,462,94.1,3,43474,02-02-2005,Shipped,1,2,2005,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,4101,Australia,Calaghan,Tony,Medium
10375,437,34.91,12,15256,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Small
10375,461,76,7,35036,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,465,78.92,13,36698,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,439,100,9,43900,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Small
10375,436,100,14,43600,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Small
10375,459,100,2,45900,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Large
10375,453,100,3,45300,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,460,82.26,4,37840,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,457,100,15,45700,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,465,65.8,5,30597,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,465,100,8,46500,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,453,81.87,6,37087,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,449,100,1,44900,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10375,441,66.73,10,29428,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Small
10375,460,100,11,46000,02-03-2005,Shipped,1,2,2005,La Rochelle Gifts,40.67.8555,Nantes,44000,France,Labrune,Janine,Medium
10376,451,100,1,45100,02-08-2005,Shipped,1,2,2005,Boards & Toys Co.,3105552373,Glendale,92561,USA,Young,Leslie,Medium
10377,440,67.83,5,29845,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10377,466,100,1,46600,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10377,451,100,2,45100,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10377,447,67.76,4,30289,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10377,452,100,6,45200,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10377,455,100,3,45500,02-09-2005,Shipped,1,2,2005,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Large
10378,450,42.64,5,19188,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10378,438,100,4,43800,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10378,459,96.49,10,44289,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10378,444,100,9,44400,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10378,465,67.14,8,31220,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10378,457,100,7,45700,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10378,462,41.54,6,19191,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10378,449,53.27,3,23918,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10378,457,100,2,45700,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10378,456,82.46,1,37602,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10379,455,100,2,45500,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10379,443,49.3,1,21840,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10379,445,100,5,44500,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10379,448,70.83,4,31732,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10379,448,100,3,44800,02-10-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,443,93.16,13,41270,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,456,100,10,45600,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,437,47.18,8,20618,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,448,100,1,44800,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,440,100,2,44000,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,450,100,3,45000,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,448,70.56,4,31611,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,443,68.35,5,30279,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,452,37.5,6,16950,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,460,36.29,7,16693,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10380,460,79.06,9,36368,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,450,100,11,45000,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10380,459,95.03,12,43619,2-16-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10381,452,100,3,45200,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Large
10381,453,100,6,45300,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10381,436,100,1,43600,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Small
10381,464,98,2,45472,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10381,441,52.83,9,23298,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Small
10381,451,48.62,7,21928,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Small
10381,457,100,8,45700,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10381,456,68.08,4,31044,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Small
10381,451,100,5,45100,2-17-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10382,450,100,10,45000,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,453,100,11,45300,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,450,95.35,12,42908,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,448,66.58,13,29828,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10382,441,88,5,38808,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10382,466,100,7,46600,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Large
10382,455,100,1,45500,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,455,100,2,45500,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Large
10382,436,100,3,43600,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10382,449,100,4,44900,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,442,100,6,44200,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10382,464,100,8,46400,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,450,54.84,9,24678,2-17-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10383,443,100,11,44300,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,440,61.52,9,27069,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,463,100,6,46300,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,442,100,12,44200,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,454,100,1,45400,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,444,58.58,7,26010,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,438,91.76,2,40191,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,456,100,3,45600,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,437,93.91,4,41039,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,448,53.18,5,23825,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,460,36.07,8,16592,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10383,445,100,13,44500,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10383,454,60.06,10,27267,2-22-2005,Shipped,1,2,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10384,450,100,4,45000,2-23-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10384,444,80.54,3,35760,2-23-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Small
10384,459,97.87,2,44922,2-23-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10384,465,100,1,46500,2-23-2005,Shipped,1,2,2005,Corporate Gift Ideas Co.,6505551386,San Francisco,,USA,Brown,Julie,Medium
10385,453,85.54,2,38750,2-28-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10385,441,77.34,1,34107,2-28-2005,Shipped,1,2,2005,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10386,457,54.57,7,24938,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,453,74.77,18,33871,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,469,93.01,5,43622,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,454,57.55,6,26128,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,465,41.71,11,19395,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,471,55.96,1,26357,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,467,63.76,9,29776,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,473,73.32,12,34680,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,482,63.34,8,30530,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,461,85.76,13,39535,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,469,83.84,14,39321,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,469,100,10,46900,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,464,94.34,17,43774,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,477,92.08,2,43922,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,462,95.48,3,44112,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10386,476,86.4,15,41126,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,482,87.15,16,42006,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10386,475,100,4,47500,03-01-2005,Resolved,1,3,2005,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10387,476,94.9,1,45172,03-02-2005,Shipped,1,3,2005,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,79903,Singapore,Natividad,Eric,Medium
10388,474,76.36,4,36195,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Medium
10388,482,44.51,5,21454,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Small
10388,453,86.77,7,39307,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Small
10388,476,100,6,47600,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Medium
10388,467,100,8,46700,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Medium
10388,459,100,1,45900,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Medium
10388,478,100,2,47800,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Large
10388,482,100,3,48200,03-03-2005,Shipped,1,3,2005,FunGiftIdeas.com,5085552555,New Bedford,50553,USA,Benitez,Violeta,Large
10389,458,99.04,4,45360,03-03-2005,Shipped,1,3,2005,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
